"cname","cowcode","year","lvaw_garriga"
"Somalia",520,2008,0.409125
"Somalia",520,2009,0.409125
"Somalia",520,2010,0.409125
"Somalia",520,2011,0.409125
"Somalia",520,2012,0.409125
"Djibouti",522,1990,NA
"Djibouti",522,1991,NA
"Djibouti",522,1992,NA
"Djibouti",522,1993,NA
"Djibouti",522,1994,NA
"Djibouti",522,1995,NA
"Djibouti",522,1996,NA
"Djibouti",522,1997,NA
"Djibouti",522,1998,NA
"Djibouti",522,1999,NA
"Djibouti",522,2000,0.62604547
"Djibouti",522,2001,0.62604547
"Djibouti",522,2002,0.62604547
"Djibouti",522,2003,0.62604547
"Djibouti",522,2004,0.62604547
"Djibouti",522,2005,0.69842046
"Djibouti",522,2006,0.69842046
"Djibouti",522,2007,0.69842046
"Djibouti",522,2008,0.69842046
"Djibouti",522,2009,0.69842046
"Djibouti",522,2010,0.69842046
"Djibouti",522,2011,0.69842046
"Djibouti",522,2012,0.69842046
"Ethiopia (incl. Eritrea)",530,1990,0.3995
"Ethiopia (incl. Eritrea)",530,1991,0.3995
"Ethiopia (incl. Eritrea)",530,1992,0.3995
"Ethiopia",530,1993,0.3995
"Ethiopia",530,1994,0.42875
"Ethiopia",530,1995,0.42875
"Ethiopia",530,1996,0.42875
"Ethiopia",530,1997,0.42875
"Ethiopia",530,1998,0.42875
"Ethiopia",530,1999,0.42875
"Ethiopia",530,2000,0.42875
"Ethiopia",530,2001,0.42875
"Ethiopia",530,2002,0.42875
"Ethiopia",530,2003,0.42875
"Ethiopia",530,2004,0.42875
"Ethiopia",530,2005,0.42875
"Ethiopia",530,2006,0.42875
"Ethiopia",530,2007,0.42875
"Ethiopia",530,2008,0.42875
"Ethiopia",530,2009,0.42875
"Ethiopia",530,2010,0.42875
"Ethiopia",530,2011,0.42875
"Ethiopia",530,2012,0.42875
"Eritrea",531,1994,NA
"Eritrea",531,1995,NA
"Eritrea",531,1996,NA
"Eritrea",531,1997,NA
"Eritrea",531,1998,NA
"Eritrea",531,1999,NA
"Eritrea",531,2000,NA
"Eritrea",531,2001,NA
"Eritrea",531,2002,NA
"Eritrea",531,2003,NA
"Eritrea",531,2004,NA
"Eritrea",531,2005,NA
"Eritrea",531,2006,NA
"Eritrea",531,2007,NA
"Eritrea",531,2008,NA
"Eritrea",531,2009,NA
"Eritrea",531,2010,NA
"Eritrea",531,2011,NA
"Eritrea",531,2012,NA
"Angola",540,1990,NA
"Angola",540,1991,NA
"Angola",540,1992,NA
"Angola",540,1993,NA
"Angola",540,1994,NA
"Angola",540,1995,NA
"Angola",540,1996,NA
"Angola",540,1997,NA
"Angola",540,1998,NA
"Angola",540,1999,NA
"Angola",540,2000,NA
"Angola",540,2001,NA
"Angola",540,2002,NA
"Angola",540,2003,NA
"Angola",540,2004,NA
"Angola",540,2005,NA
"Angola",540,2006,NA
"Angola",540,2007,NA
"Angola",540,2008,NA
"Angola",540,2009,NA
"Angola",540,2010,NA
"Angola",540,2011,NA
"Angola",540,2012,NA
"Mozambique",541,1990,NA
"Mozambique",541,1991,NA
"Mozambique",541,1992,0.24558823
"Mozambique",541,1993,0.24558823
"Mozambique",541,1994,0.24558823
"Mozambique",541,1995,0.24558823
"Mozambique",541,1996,0.24558823
"Mozambique",541,1997,0.24558823
"Mozambique",541,1998,0.24558823
"Mozambique",541,1999,0.24558823
"Mozambique",541,2000,0.24558823
"Mozambique",541,2001,0.24558823
"Mozambique",541,2002,0.24558823
"Mozambique",541,2003,0.24558823
"Mozambique",541,2004,0.24558823
"Mozambique",541,2005,0.24558823
"Mozambique",541,2006,0.24558823
"Mozambique",541,2007,0.24558823
"Mozambique",541,2008,0.24558823
"Mozambique",541,2009,0.24558823
"Mozambique",541,2010,0.24558823
"Mozambique",541,2011,0.24558823
"Mozambique",541,2012,0.24558823
"Zambia",551,1990,0.325625
"Zambia",551,1991,0.325625
"Zambia",551,1992,0.325625
"Zambia",551,1993,0.325625
"Zambia",551,1994,0.325625
"Zambia",551,1995,0.325625
"Zambia",551,1996,0.49400002
"Zambia",551,1997,0.49400002
"Zambia",551,1998,0.49400002
"Zambia",551,1999,0.49400002
"Zambia",551,2000,0.49400002
"Zambia",551,2001,0.49400002
"Zambia",551,2002,0.49400002
"Zambia",551,2003,0.49400002
"Zambia",551,2004,0.49400002
"Zambia",551,2005,0.49400002
"Zambia",551,2006,0.49400002
"Zambia",551,2007,0.49400002
"Zambia",551,2008,0.49400002
"Zambia",551,2009,0.49400002
"Zambia",551,2010,0.49400002
"Zambia",551,2011,0.49400002
"Zambia",551,2012,0.49400002
"Zimbabwe",552,1990,0.20125
"Zimbabwe",552,1991,0.20125
"Zimbabwe",552,1992,0.20125
"Zimbabwe",552,1993,0.20125
"Zimbabwe",552,1994,0.21875
"Zimbabwe",552,1995,0.21875
"Zimbabwe",552,1996,0.21875
"Zimbabwe",552,1997,0.21875
"Zimbabwe",552,1998,0.21875
"Zimbabwe",552,1999,0.463875
"Zimbabwe",552,2000,0.463875
"Zimbabwe",552,2001,0.463875
"Zimbabwe",552,2002,0.463875
"Zimbabwe",552,2003,0.463875
"Zimbabwe",552,2004,0.463875
"Zimbabwe",552,2005,0.463875
"Zimbabwe",552,2006,0.463875
"Zimbabwe",552,2007,0.463875
"Zimbabwe",552,2008,0.463875
"Zimbabwe",552,2009,0.463875
"Zimbabwe",552,2010,0.463875
"Zimbabwe",552,2011,0.463875
"Zimbabwe",552,2012,0.463875
"Malawi",553,1990,0.393
"Malawi",553,1991,0.393
"Malawi",553,1992,0.393
"Malawi",553,1993,0.393
"Malawi",553,1994,0.393
"Malawi",553,1995,0.393
"Malawi",553,1996,0.393
"Malawi",553,1997,0.393
"Malawi",553,1998,0.393
"Malawi",553,1999,0.393
"Malawi",553,2000,0.393
"Malawi",553,2001,0.393
"Malawi",553,2002,0.393
"Malawi",553,2003,0.393
"Malawi",553,2004,0.393
"Malawi",553,2005,0.393
"Malawi",553,2006,0.393
"Malawi",553,2007,0.393
"Malawi",553,2008,0.393
"Malawi",553,2009,0.393
"Malawi",553,2010,0.393
"Malawi",553,2011,0.393
"Malawi",553,2012,0.393
"South Africa",560,1990,0.21868421
"South Africa",560,1991,0.275
"South Africa",560,1992,0.275
"South Africa",560,1993,0.275
"South Africa",560,1994,0.275
"South Africa",560,1995,0.275
"South Africa",560,1996,0.34865385
"South Africa",560,1997,0.34865385
"South Africa",560,1998,0.34865385
"South Africa",560,1999,0.34865385
"South Africa",560,2000,0.34865385
"South Africa",560,2001,0.34865385
"South Africa",560,2002,0.34865385
"South Africa",560,2003,0.34865385
"South Africa",560,2004,0.34865385
"South Africa",560,2005,0.34865385
"South Africa",560,2006,0.34865385
"South Africa",560,2007,0.34865385
"South Africa",560,2008,0.34865385
"South Africa",560,2009,0.34865385
"South Africa",560,2010,0.36515385
"South Africa",560,2011,0.36515385
"South Africa",560,2012,0.36515385
"Namibia",565,1990,NA
"Namibia",565,1991,NA
"Namibia",565,1992,NA
"Namibia",565,1993,NA
"Namibia",565,1994,NA
"Namibia",565,1995,NA
"Namibia",565,1996,NA
"Namibia",565,1997,0.424
"Namibia",565,1998,0.424
"Namibia",565,1999,0.424
"Namibia",565,2000,0.424
"Namibia",565,2001,0.424
"Namibia",565,2002,0.424
"Namibia",565,2003,0.424
"Namibia",565,2004,0.424
"Namibia",565,2005,0.424
"Namibia",565,2006,0.424
"Namibia",565,2007,0.424
"Namibia",565,2008,0.424
"Namibia",565,2009,0.424
"Namibia",565,2010,0.424
"Namibia",565,2011,0.424
"Namibia",565,2012,0.424
"Lesotho",570,1990,NA
"Lesotho",570,1991,NA
"Lesotho",570,1992,NA
"Lesotho",570,1993,NA
"Lesotho",570,1994,NA
"Lesotho",570,1995,NA
"Lesotho",570,1996,NA
"Lesotho",570,1997,NA
"Lesotho",570,1998,NA
"Lesotho",570,1999,NA
"Lesotho",570,2000,0.681
"Lesotho",570,2001,0.681
"Lesotho",570,2002,0.681
"Lesotho",570,2003,0.681
"Lesotho",570,2004,0.681
"Lesotho",570,2005,0.681
"Lesotho",570,2006,0.681
"Lesotho",570,2007,0.681
"Lesotho",570,2008,0.681
"Lesotho",570,2009,0.681
"Lesotho",570,2010,0.681
"Lesotho",570,2011,0.681
"Lesotho",570,2012,0.681
"Botswana",571,1990,0.32725
"Botswana",571,1991,0.32725
"Botswana",571,1992,0.32725
"Botswana",571,1993,0.32725
"Botswana",571,1994,0.32725
"Botswana",571,1995,0.32725
"Botswana",571,1996,0.51587504
"Botswana",571,1997,0.51587504
"Botswana",571,1998,0.51587504
"Botswana",571,1999,0.51587504
"Botswana",571,2000,0.51587504
"Botswana",571,2001,0.51587504
"Botswana",571,2002,0.51587504
"Botswana",571,2003,0.51587504
"Botswana",571,2004,0.51587504
"Botswana",571,2005,0.51587504
"Botswana",571,2006,0.51587504
"Botswana",571,2007,0.51587504
"Botswana",571,2008,0.51587504
"Botswana",571,2009,0.51587504
"Botswana",571,2010,0.51587504
"Botswana",571,2011,0.51587504
"Botswana",571,2012,0.51587504
"Swaziland",572,1990,NA
"Swaziland",572,1991,NA
"Swaziland",572,1992,NA
"Swaziland",572,1993,NA
"Swaziland",572,1994,NA
"Swaziland",572,1995,NA
"Swaziland",572,1996,NA
"Swaziland",572,1997,NA
"Swaziland",572,1998,NA
"Swaziland",572,1999,NA
"Swaziland",572,2000,NA
"Swaziland",572,2001,NA
"Swaziland",572,2002,NA
"Swaziland",572,2003,NA
"Swaziland",572,2004,NA
"Swaziland",572,2005,NA
"Swaziland",572,2006,NA
"Swaziland",572,2007,NA
"Swaziland",572,2008,NA
"Swaziland",572,2009,NA
"Swaziland",572,2010,NA
"Swaziland",572,2011,NA
"Swaziland",572,2012,NA
"Madagascar",580,1990,NA
"Madagascar",580,1991,NA
"Madagascar",580,1992,NA
"Madagascar",580,1993,NA
"Madagascar",580,1994,0.7301842
"Madagascar",580,1995,0.7301842
"Madagascar",580,1996,0.7301842
"Madagascar",580,1997,0.7301842
"Madagascar",580,1998,0.7301842
"Madagascar",580,1999,0.7301842
"Madagascar",580,2000,0.7301842
"Madagascar",580,2001,0.7301842
"Madagascar",580,2002,0.7301842
"Madagascar",580,2003,0.7301842
"Madagascar",580,2004,0.7301842
"Madagascar",580,2005,0.7301842
"Madagascar",580,2006,0.7301842
"Madagascar",580,2007,0.7301842
"Madagascar",580,2008,0.7301842
"Madagascar",580,2009,0.7301842
"Madagascar",580,2010,0.7301842
"Madagascar",580,2011,0.7301842
"Madagascar",580,2012,0.7301842
"Comoros",581,1990,0.526625
"Comoros",581,1991,0.526625
"Comoros",581,1992,0.526625
"Comoros",581,1993,0.526625
"Comoros",581,1994,0.526625
"Comoros",581,1995,0.526625
"Comoros",581,1996,0.526625
"Comoros",581,1997,0.526625
"Comoros",581,1998,0.526625
"Comoros",581,1999,0.526625
"Comoros",581,2000,0.526625
"Comoros",581,2001,0.526625
"Comoros",581,2002,0.526625
"Comoros",581,2003,0.526625
"Comoros",581,2004,0.526625
"Comoros",581,2005,0.526625
"Comoros",581,2006,0.526625
"Comoros",581,2007,0.526625
"Comoros",581,2008,0.66127086
"Comoros",581,2009,0.66127086
"Comoros",581,2010,0.66127086
"Comoros",581,2011,0.66127086
"Comoros",581,2012,0.66127086
"Mauritius",590,1990,NA
"Mauritius",590,1991,NA
"Mauritius",590,1992,NA
"Mauritius",590,1993,NA
"Mauritius",590,1994,NA
"Mauritius",590,1995,NA
"Mauritius",590,1996,NA
"Mauritius",590,1997,NA
"Mauritius",590,1998,NA
"Mauritius",590,1999,NA
"Mauritius",590,2000,NA
"Mauritius",590,2001,NA
"Mauritius",590,2002,NA
"Mauritius",590,2003,NA
"Mauritius",590,2004,0.51091665
"Mauritius",590,2005,0.51091665
"Mauritius",590,2006,0.51091665
"Mauritius",590,2007,0.51091665
"Mauritius",590,2008,0.51091665
"Mauritius",590,2009,0.51091665
"Mauritius",590,2010,0.51091665
"Mauritius",590,2011,0.51091665
"Mauritius",590,2012,0.51091665
"Seychelles",591,1990,0.224
"Seychelles",591,1991,0.224
"Seychelles",591,1992,0.224
"Seychelles",591,1993,0.224
"Seychelles",591,1994,0.224
"Seychelles",591,1995,0.224
"Seychelles",591,1996,0.224
"Seychelles",591,1997,0.224
"Seychelles",591,1998,0.224
"Seychelles",591,1999,0.224
"Seychelles",591,2000,0.224
"Seychelles",591,2001,0.224
"Seychelles",591,2002,0.224
"Seychelles",591,2003,0.224
"Seychelles",591,2004,0.48412502
"Seychelles",591,2005,0.48412502
"Seychelles",591,2006,0.48412502
"Seychelles",591,2007,0.48412502
"Seychelles",591,2008,0.48412502
"Seychelles",591,2009,0.564125
"Seychelles",591,2010,0.564125
"Seychelles",591,2011,0.6785
"Seychelles",591,2012,0.6785
"Morocco",600,1990,0.14391668
"Morocco",600,1991,0.14391668
"Morocco",600,1992,0.14391668
"Morocco",600,1993,0.14391668
"Morocco",600,1994,0.14391668
"Morocco",600,1995,0.14391668
"Morocco",600,1996,0.14391668
"Morocco",600,1997,0.14391668
"Morocco",600,1998,0.14391668
"Morocco",600,1999,0.14391668
"Morocco",600,2000,0.14391668
"Morocco",600,2001,0.14391668
"Morocco",600,2002,0.14391668
"Morocco",600,2003,0.14391668
"Morocco",600,2004,0.14391668
"Morocco",600,2005,0.14391668
"Morocco",600,2006,0.65187496
"Morocco",600,2007,0.65187496
"Morocco",600,2008,0.65187496
"Morocco",600,2009,0.65187496
"Morocco",600,2010,0.65187496
"Morocco",600,2011,0.65187496
"Morocco",600,2012,0.65187496
"Algeria",615,1990,NA
"Algeria",615,1991,NA
"Algeria",615,1992,NA
"Algeria",615,1993,NA
"Algeria",615,1994,NA
"Algeria",615,1995,NA
"Algeria",615,1996,NA
"Algeria",615,1997,NA
"Algeria",615,1998,NA
"Algeria",615,1999,NA
"Algeria",615,2000,NA
"Algeria",615,2001,NA
"Algeria",615,2002,NA
"Algeria",615,2003,0.3625
"Algeria",615,2004,0.3625
"Algeria",615,2005,0.3625
"Algeria",615,2006,0.3625
"Algeria",615,2007,0.3625
"Algeria",615,2008,0.3625
"Algeria",615,2009,0.3625
"Algeria",615,2010,0.45250002
"Algeria",615,2011,0.45250002
"Algeria",615,2012,0.45250002
"Tunisia",616,1990,0.44212502
"Tunisia",616,1991,0.44212502
"Tunisia",616,1992,0.44212502
"Tunisia",616,1993,0.44212502
"Tunisia",616,1994,0.44212502
"Tunisia",616,1995,0.44212502
"Tunisia",616,1996,0.44212502
"Tunisia",616,1997,0.44212502
"Tunisia",616,1998,0.44212502
"Tunisia",616,1999,0.44212502
"Tunisia",616,2000,0.44212502
"Tunisia",616,2001,0.44212502
"Tunisia",616,2002,0.44212502
"Tunisia",616,2003,0.44212502
"Tunisia",616,2004,0.44212502
"Tunisia",616,2005,0.44212502
"Tunisia",616,2006,0.621625
"Tunisia",616,2007,0.621625
"Tunisia",616,2008,0.621625
"Tunisia",616,2009,0.621625
"Tunisia",616,2010,0.621625
"Tunisia",616,2011,0.621625
"Tunisia",616,2012,0.621625
"Libya",620,1993,0.315
"Libya",620,1994,0.315
"Libya",620,1995,0.315
"Libya",620,1996,0.255
"Libya",620,1997,0.255
"Libya",620,1998,0.255
"Libya",620,1999,0.255
"Libya",620,2000,0.255
"Libya",620,2001,0.255
"Libya",620,2002,0.255
"Libya",620,2003,0.255
"Libya",620,2004,0.255
"Libya",620,2005,0.32250002
"Libya",620,2006,0.32250002
"Libya",620,2007,0.32250002
"Libya",620,2008,0.32250002
"Libya",620,2009,0.32250002
"Libya",620,2010,0.32250002
"Libya",620,2011,0.32250002
"Libya",620,2012,0.32250002
"Sudan",625,1990,0.31479168
"Sudan",625,1991,0.31479168
"Sudan",625,1992,0.31479168
"Sudan",625,1993,0.31479168
"Sudan",625,1994,0.31479168
"Sudan",625,1995,0.31479168
"Sudan",625,1996,0.31479168
"Sudan",625,1997,0.31479168
"Sudan",625,1998,0.31479168
"Sudan",625,1999,0.31479168
"Sudan",625,2000,0.31479168
"Sudan",625,2001,0.31479168
"Sudan",625,2002,0.272625
"Sudan",625,2003,0.272625
"Sudan",625,2004,0.272625
"Sudan",625,2005,0.272625
"Sudan",625,2006,0.272625
"Sudan",625,2007,0.272625
"Sudan",625,2008,0.272625
"Sudan",625,2009,0.272625
"Sudan",625,2010,0.272625
"Sudan",625,2011,0.272625
"Sudan",625,2012,0.272625
"Iran",630,1990,0.43627194
"Iran",630,1991,0.43627194
"Iran",630,1992,0.43627194
"Iran",630,1993,0.43627194
"Iran",630,1994,0.43627194
"Iran",630,1995,0.43627194
"Iran",630,1996,0.43627194
"Iran",630,1997,0.43627194
"Iran",630,1998,0.43627194
"Iran",630,1999,0.43627194
"Iran",630,2000,0.43627194
"Iran",630,2001,0.43627194
"Iran",630,2002,0.43627194
"Iran",630,2003,0.43627194
"Iran",630,2004,0.43627194
"Iran",630,2005,0.43627194
"Iran",630,2006,0.43627194
"Iran",630,2007,0.43627194
"Iran",630,2008,0.43627194
"Iran",630,2009,0.43627194
"Iran",630,2010,0.43627194
"Iran",630,2011,0.43627194
"Iran",630,2012,0.43627194
"Turkey",640,1990,0.467875
"Turkey",640,1991,0.467875
"Turkey",640,1992,0.467875
"Turkey",640,1993,0.467875
"Turkey",640,1994,0.467875
"Turkey",640,1995,0.467875
"Turkey",640,1996,0.467875
"Turkey",640,1997,0.467875
"Turkey",640,1998,0.467875
"Turkey",640,1999,0.467875
"Turkey",640,2000,0.467875
"Turkey",640,2001,0.899
"Turkey",640,2002,0.899
"Turkey",640,2003,0.899
"Turkey",640,2004,0.899
"Turkey",640,2005,0.899
"Turkey",640,2006,0.899
"Turkey",640,2007,0.899
"Turkey",640,2008,0.899
"Turkey",640,2009,0.899
"Turkey",640,2010,0.899
"Turkey",640,2011,0.899
"Turkey",640,2012,0.899
"Iraq",645,1990,NA
"Iraq",645,1991,NA
"Iraq",645,1992,NA
"Iraq",645,1993,NA
"Iraq",645,1994,NA
"Iraq",645,1995,NA
"Iraq",645,1996,NA
"Iraq",645,1997,NA
"Iraq",645,1998,NA
"Iraq",645,1999,NA
"Iraq",645,2000,NA
"Iraq",645,2001,NA
"Iraq",645,2002,NA
"Iraq",645,2003,NA
"Iraq",645,2004,0.703
"Iraq",645,2005,0.703
"Iraq",645,2006,0.703
"Iraq",645,2007,0.703
"Iraq",645,2008,0.703
"Iraq",645,2009,0.703
"Iraq",645,2010,0.703
"Iraq",645,2011,0.703
"Iraq",645,2012,0.703
"Egypt",651,1990,0.492625
"Egypt",651,1991,0.492625
"Egypt",651,1992,0.492625
"Egypt",651,1993,0.492625
"Egypt",651,1994,0.492625
"Egypt",651,1995,0.492625
"Egypt",651,1996,0.492625
"Egypt",651,1997,0.492625
"Egypt",651,1998,0.492625
"Egypt",651,1999,0.492625
"Egypt",651,2000,0.492625
"Egypt",651,2001,0.492625
"Egypt",651,2002,0.492625
"Egypt",651,2003,0.492625
"Egypt",651,2004,0.4875
"Egypt",651,2005,0.4875
"Egypt",651,2006,0.4875
"Egypt",651,2007,0.4875
"Egypt",651,2008,0.4875
"Egypt",651,2009,0.4875
"Egypt",651,2010,0.4875
"Egypt",651,2011,0.4875
"Egypt",651,2012,0.4875
"Syria",652,1990,NA
"Syria",652,1991,NA
"Syria",652,1992,NA
"Syria",652,1993,NA
"Syria",652,1994,NA
"Syria",652,1995,NA
"Syria",652,1996,NA
"Syria",652,1997,NA
"Syria",652,1998,NA
"Syria",652,1999,NA
"Syria",652,2000,NA
"Syria",652,2001,NA
"Syria",652,2002,0.37145835
"Syria",652,2003,0.37145835
"Syria",652,2004,0.37145835
"Syria",652,2005,0.37145835
"Syria",652,2006,0.37145835
"Syria",652,2007,0.37145835
"Syria",652,2008,0.37145835
"Syria",652,2009,0.37145835
"Syria",652,2010,0.37145835
"Syria",652,2011,0.37145835
"Syria",652,2012,0.37145835
"Lebanon",660,1990,0.4
"Lebanon",660,1991,0.4
"Lebanon",660,1992,0.4
"Lebanon",660,1993,0.4
"Lebanon",660,1994,0.4
"Lebanon",660,1995,0.4
"Lebanon",660,1996,0.4
"Lebanon",660,1997,0.4
"Lebanon",660,1998,0.4
"Lebanon",660,1999,0.4
"Lebanon",660,2000,0.4
"Lebanon",660,2001,0.4
"Lebanon",660,2002,0.4
"Lebanon",660,2003,0.4
"Lebanon",660,2004,0.4
"Lebanon",660,2005,0.4
"Lebanon",660,2006,0.4
"Lebanon",660,2007,0.4
"Lebanon",660,2008,0.4
"Lebanon",660,2009,0.4
"Lebanon",660,2010,0.4
"Lebanon",660,2011,0.4
"Lebanon",660,2012,0.4
"Jordan",663,1990,0.482625
"Jordan",663,1991,0.482625
"Jordan",663,1992,0.482625
"Jordan",663,1993,0.482625
"Jordan",663,1994,0.482625
"Jordan",663,1995,0.482625
"Jordan",663,1996,0.482625
"Jordan",663,1997,0.482625
"Jordan",663,1998,0.482625
"Jordan",663,1999,0.482625
"Jordan",663,2000,0.482625
"Jordan",663,2001,0.482625
"Jordan",663,2002,0.482625
"Jordan",663,2003,0.482625
"Jordan",663,2004,0.482625
"Jordan",663,2005,0.482625
"Jordan",663,2006,0.482625
"Jordan",663,2007,0.482625
"Jordan",663,2008,0.482625
"Jordan",663,2009,0.482625
"Jordan",663,2010,0.482625
"Jordan",663,2011,0.482625
"Jordan",663,2012,0.482625
"Israel",666,1990,0.463375
"Israel",666,1991,0.463375
"Israel",666,1992,0.463375
"Israel",666,1993,0.463375
"Israel",666,1994,0.463375
"Israel",666,1995,0.463375
"Israel",666,1996,0.463375
"Israel",666,1997,0.463375
"Israel",666,1998,0.463375
"Israel",666,1999,0.463375
"Israel",666,2000,0.463375
"Israel",666,2001,0.463375
"Israel",666,2002,0.463375
"Israel",666,2003,0.463375
"Israel",666,2004,0.463375
"Israel",666,2005,0.463375
"Israel",666,2006,0.463375
"Israel",666,2007,0.463375
"Israel",666,2008,0.463375
"Israel",666,2009,0.463375
"Israel",666,2010,0.67025
"Israel",666,2011,0.67025
"Israel",666,2012,0.67025
"Saudi Arabia",670,1990,0.55220836
"Saudi Arabia",670,1991,0.55220836
"Saudi Arabia",670,1992,0.55220836
"Saudi Arabia",670,1993,0.55220836
"Saudi Arabia",670,1994,0.55220836
"Saudi Arabia",670,1995,0.55220836
"Saudi Arabia",670,1996,0.55220836
"Saudi Arabia",670,1997,0.55220836
"Saudi Arabia",670,1998,0.55220836
"Saudi Arabia",670,1999,0.55220836
"Saudi Arabia",670,2000,0.55220836
"Saudi Arabia",670,2001,0.55220836
"Saudi Arabia",670,2002,0.55220836
"Saudi Arabia",670,2003,0.55220836
"Saudi Arabia",670,2004,0.55220836
"Saudi Arabia",670,2005,0.55220836
"Saudi Arabia",670,2006,0.55220836
"Saudi Arabia",670,2007,0.55220836
"Saudi Arabia",670,2008,0.55220836
"Saudi Arabia",670,2009,0.55220836
"Saudi Arabia",670,2010,0.55220836
"Saudi Arabia",670,2011,0.55220836
"Saudi Arabia",670,2012,0.55220836
"Yemen",679,1990,NA
"Yemen",679,1991,NA
"Yemen",679,1992,NA
"Yemen",679,1993,NA
"Yemen",679,1994,NA
"Yemen",679,1995,NA
"Yemen",679,1996,NA
"Yemen",679,1997,NA
"Yemen",679,1998,NA
"Yemen",679,1999,NA
"Yemen",679,2000,0.5205
"Yemen",679,2001,0.5205
"Yemen",679,2002,0.5205
"Yemen",679,2003,0.5205
"Yemen",679,2004,0.5205
"Yemen",679,2005,0.5205
"Yemen",679,2006,0.5205
"Yemen",679,2007,0.5205
"Yemen",679,2008,0.5205
"Yemen",679,2009,0.5205
"Yemen",679,2010,0.5205
"Yemen",679,2011,0.5205
"Yemen",679,2012,0.5205
"Kuwait",690,1990,0.410375
"Kuwait",690,1991,0.410375
"Kuwait",690,1992,0.410375
"Kuwait",690,1993,0.410375
"Kuwait",690,1994,0.410375
"Kuwait",690,1995,0.410375
"Kuwait",690,1996,0.410375
"Kuwait",690,1997,0.410375
"Kuwait",690,1998,0.410375
"Kuwait",690,1999,0.410375
"Kuwait",690,2000,0.410375
"Kuwait",690,2001,0.410375
"Kuwait",690,2002,0.410375
"Kuwait",690,2003,0.410375
"Kuwait",690,2004,0.410375
"Kuwait",690,2005,0.410375
"Kuwait",690,2006,0.410375
"Kuwait",690,2007,0.410375
"Kuwait",690,2008,0.410375
"Kuwait",690,2009,0.410375
"Kuwait",690,2010,0.410375
"Kuwait",690,2011,0.410375
"Kuwait",690,2012,0.410375
"Bahrain",692,2006,0.51475
"Bahrain",692,2007,0.51475
"Bahrain",692,2008,0.51475
"Bahrain",692,2009,0.51475
"Bahrain",692,2010,0.51475
"Bahrain",692,2011,0.51475
"Bahrain",692,2012,0.51475
"Qatar",694,1990,0.20032236
"Qatar",694,1991,0.20032236
"Qatar",694,1992,0.20032236
"Qatar",694,1993,0.29833552
"Qatar",694,1994,0.29833552
"Qatar",694,1995,0.29833552
"Qatar",694,1996,0.29833552
"Qatar",694,1997,0.29833552
"Qatar",694,1998,0.29833552
"Qatar",694,1999,0.29833552
"Qatar",694,2000,0.29833552
"Qatar",694,2001,0.29833552
"Qatar",694,2002,0.29833552
"Qatar",694,2003,0.29833552
"Qatar",694,2004,0.29833552
"Qatar",694,2005,0.29833552
"Qatar",694,2006,0.586125
"Qatar",694,2007,0.586125
"Qatar",694,2008,0.586125
"Qatar",694,2009,0.586125
"Qatar",694,2010,0.586125
"Qatar",694,2011,0.586125
"Qatar",694,2012,0.586125
"United Arab Emirates",696,1990,0.5155
"United Arab Emirates",696,1991,0.5155
"United Arab Emirates",696,1992,0.5155
"United Arab Emirates",696,1993,0.5155
"United Arab Emirates",696,1994,0.5155
"United Arab Emirates",696,1995,0.5155
"United Arab Emirates",696,1996,0.5155
"United Arab Emirates",696,1997,0.5155
"United Arab Emirates",696,1998,0.5155
"United Arab Emirates",696,1999,0.5155
"United Arab Emirates",696,2000,0.5155
"United Arab Emirates",696,2001,0.5155
"United Arab Emirates",696,2002,0.5155
"United Arab Emirates",696,2003,0.5155
"United Arab Emirates",696,2004,0.5155
"United Arab Emirates",696,2005,0.5155
"United Arab Emirates",696,2006,0.5155
"United Arab Emirates",696,2007,0.5155
"United Arab Emirates",696,2008,0.5155
"United Arab Emirates",696,2009,0.5155
"United Arab Emirates",696,2010,0.5155
"United Arab Emirates",696,2011,0.5155
"United Arab Emirates",696,2012,0.5155
"Oman",698,1990,0.497
"Oman",698,1991,0.497
"Oman",698,1992,0.497
"Oman",698,1993,0.497
"Oman",698,1994,0.497
"Oman",698,1995,0.497
"Oman",698,1996,0.497
"Oman",698,1997,0.497
"Oman",698,1998,0.497
"Oman",698,1999,0.497
"Oman",698,2000,0.497
"Oman",698,2001,0.497
"Oman",698,2002,0.497
"Oman",698,2003,0.497
"Oman",698,2004,0.497
"Oman",698,2005,0.497
"Oman",698,2006,0.497
"Oman",698,2007,0.497
"Oman",698,2008,0.497
"Oman",698,2009,0.497
"Oman",698,2010,0.497
"Oman",698,2011,0.497
"Oman",698,2012,0.497
"Afghanistan",700,1990,NA
"Afghanistan",700,1991,NA
"Afghanistan",700,1992,NA
"Afghanistan",700,1993,NA
"Afghanistan",700,1994,NA
"Afghanistan",700,1995,NA
"Afghanistan",700,1996,NA
"Afghanistan",700,1997,NA
"Afghanistan",700,1998,NA
"Afghanistan",700,1999,NA
"Afghanistan",700,2000,NA
"Afghanistan",700,2001,NA
"Afghanistan",700,2002,NA
"Afghanistan",700,2003,0.77889705
"Afghanistan",700,2004,0.77889705
"Afghanistan",700,2005,0.77889705
"Afghanistan",700,2006,0.77889705
"Afghanistan",700,2007,0.77889705
"Afghanistan",700,2008,0.77889705
"Afghanistan",700,2009,0.77889705
"Afghanistan",700,2010,0.77889705
"Afghanistan",700,2011,0.77889705
"Afghanistan",700,2012,0.77889705
